Cliffhanger,5/28/1993,70000000,255000211,185000211
American Reunion,4/4/2012,50000000,234989584,184989584
The Social Network,9/30/2010,40000000,224920315,184920315
Silver Linings Playbook,9/8/2012,21000000,205738714,184738714
Marley & Me,12/25/2008,60000000,244082376,184082376
The Curious Case of Benjamin Button,11/24/2008,150000000,333932083,183932083
Snow White and the Seven Dwarfs,12/20/1937,1488423,184925486,183437063
Salt,7/21/2010,110000000,293329073,183329073
Wanted,6/19/2008,75000000,258270008,183270008
Ace Ventura: When Nature Calls,11/10/1995,30000000,212385533,182385533
The Little Mermaid,11/17/1989,40000000,222300000,182300000
The Great Wall,12/16/2016,150000000,331957105,181957105
District 9,8/5/2009,30000000,210819611,180819611
Philadelphia,12/22/1993,26000000,206678440,180678440
Chicken Run,6/21/2000,45000000,224834564,179834564
The Tourist,12/8/2010,100000000,278731369,178731369
Sully,9/7/2016,60000000,238470033,178470033
Ghostbusters II,6/15/1989,37000000,215394738,178394738
Bridget Jones's Baby,9/14/2016,35000000,211952420,176952420
The Legend of Tarzan,6/29/2016,180000000,356743061,176743061
American Wedding,8/1/2003,55000000,231449203,176449203
Moonraker,6/26/1979,34000000,210308099,176308099
Dracula,11/13/1992,40000000,215862692,175862692
Grease,7/7/1978,6000000,181813770,175813770
Cars 3,6/15/2017,175000000,350170057,175170057
Resident Evil: Retribution,9/12/2012,65000000,240159255,175159255
Hansel & Gretel: Witch Hunters,1/17/2013,50000000,224803475,174803475
Paranormal Activity 2,10/20/2010,3000000,177512032,174512032
The Hangover Part II,5/25/2011,80000000,254455986,174455986
8 Mile,11/8/2002,41000000,215000000,174000000
The Fifth Element,5/7/1997,90000000,263920180,173920180
Wind River,8/3/2017,11000000,184770205,173770205
Straight Outta Compton,8/13/2015,28000000,201634991,173634991
The Grudge,10/22/2004,10000000,183474602,173474602
Unbreakable,11/13/2000,75000000,248118121,173118121
Non-Stop,1/26/2014,50000000,222809600,172809600
Scary Movie 3,10/24/2003,48000000,220673217,172673217
A Dog's Purpose,1/19/2017,22000000,194647323,172647323
Charlie's Angels,11/2/2000,92000000,264105545,172105545
The Spy Who Loved Me,7/7/1977,14000000,185438673,171438673
Terminator Salvation,5/20/2009,200000000,371353001,171353001
Elysium,8/7/2013,115000000,286140700,171140700
Spy,5/6/2015,65000000,235666219,170666219
Cloudy with a Chance of Meatballs 2,9/26/2013,78000000,248384621,170384621
Space Jam,11/15/1996,80000000,250200000,170200000
Die Hard 2,7/2/1990,70000000,240031094,170031094
Planes,8/9/2013,50000000,219788712,169788712
The Fast and the Furious,6/22/2001,38000000,207283925,169283925
The Hunt for Red October,3/2/1990,30000000,199200000,169200000
The Last Airbender,6/30/2010,150000000,318502923,168502923
Epic,5/15/2013,100000000,268426634,168426634
Flightplan,9/22/2005,55000000,223387299,168387299
Jaws 2,6/16/1978,20000000,187884007,167884007
The Santa Clause,11/10/1994,22000000,189833357,167833357
Hercules,6/26/1997,85000000,252712101,167712101
For Your Eyes Only,6/23/1981,28000000,195312802,167312802
The Ugly Truth,7/24/2009,38000000,205298907,167298907
Stuart Little,12/17/1999,133000000,300135367,167135367
12 Years a Slave,10/18/2013,20000000,187000000,167000000
Miss Congeniality,12/14/2000,45000000,212000000,167000000
Grown Ups 2,7/11/2013,80000000,246984278,166984278
Central Intelligence,6/15/2016,50000000,216972543,166972543
American Gangster,11/2/2007,100000000,266465037,166465037
Oblivion,4/10/2013,120000000,286168572,166168572
The Vow,2/5/2012,30000000,196114570,166114570
Face/Off,6/27/1997,80000000,245676146,165676146
JFK,12/20/1991,40000000,205405498,165405498
While You Were Sleeping,4/21/1995,17000000,182057016,165057016
Aliens,7/18/1986,18500000,183316455,164816455
Valentine's Day,2/10/2010,52000000,216485654,164485654
Chicken Little,11/4/2005,150000000,314432665,164432665
Brokeback Mountain,9/2/2005,14000000,178043761,164043761
Bad Moms,7/28/2016,20000000,183936074,163936074
Le fabuleux destin d'Amélie Poulain,4/25/2001,10000000,173921954,163921954
Interview with the Vampire,11/11/1994,60000000,223664608,163664608
The Waterboy,11/6/1998,23000000,185991646,162991646
Into the Woods,12/25/2014,50000000,212902372,162902372
The Curse of the Were-Rabbit,9/4/2005,30000000,192452832,162452832
The Princess and the Frog,12/8/2009,105000000,267045765,162045765
Rise of the Guardians,11/21/2012,145000000,306941670,161941670
The Addams Family,11/22/1991,30000000,191502426,161502426
Enemy of the State,11/20/1998,90000000,250649836,160649836
2 Fast 2 Furious,6/5/2003,76000000,236350661,160350661
Magic Mike,6/28/2012,7000000,167221571,160221571
Octopussy,6/5/1983,27500000,187500000,160000000
Bolt,11/21/2008,150000000,309979994,159979994
Lara Croft: Tomb Raider,6/11/2001,115000000,274703340,159703340
21 Jump Street,3/12/2012,42000000,201585328,159585328
The Intern,9/24/2015,35000000,194564672,159564672
Traffic,12/27/2000,48000000,207515725,159515725
The Terminal,6/17/2004,60000000,219417255,159417255
4: Rise of the Silver Surfer,6/13/2007,130000000,289047763,159047763
Scream,12/20/1996,14000000,173046663,159046663
Disclosure,12/9/1994,55000000,214015089,159015089
Spy Kids 3-D: Game Over,7/25/2003,38000000,197011982,159011982
Star Trek Beyond,7/7/2016,185000000,343471816,158471816
Walk the Line,9/13/2005,28000000,186438883,158438883
Jack Reacher,12/20/2012,60000000,218340595,158340595
The Bridges of Madison County,5/28/1995,24000000,182016617,158016617
Paul Blart: Mall Cop,1/15/2009,26000000,183293131,157293131
The Descendants,9/9/2011,20000000,177243185,157243185
The Good Dinosaur,11/14/2015,175000000,331926147,156926147
The Other Woman,4/16/2014,40000000,196781193,156781193
Arrival,11/10/2016,47000000,203388186,156388186
Tootsie,12/16/1982,21000000,177200000,156200000
The Lost World: Jurassic Park,5/23/1997,73000000,229074524,156074524
Sleeping with the Enemy,2/8/1991,19000000,174999005,155999005
Yes Man,12/9/2008,70000000,225990978,155990978
Pixels,7/16/2015,88000000,243637091,155637091
The Mask of Zorro,7/16/1998,95000000,250288523,155288523
Click,6/22/2006,82500000,237681299,155181299
Hot Shots!,7/31/1991,26000000,181096164,155096164
A Star Is Born,12/16/1976,6000000,161000000,155000000
Live and Let Die,7/5/1973,7000000,161777836,154777836
The Birdcage,3/8/1996,31000000,185260553,154260553
The Sting,12/25/1973,5500000,159616327,154116327
The Bourne Identity,6/14/2002,60000000,214034224,154034224
Clear and Present Danger,8/3/1994,62000000,215887717,153887717
Saw III,10/27/2006,10000000,163876815,153876815
Gnomeo & Juliet,1/13/2011,36000000,189712432,153712432
The Day the Earth Stood Still,12/10/2008,80000000,233093859,153093859
The Break-Up,6/1/2006,52000000,204999686,152999686
Collateral,8/4/2004,65000000,217764291,152764291
Patch Adams,12/25/1998,50000000,202292902,152292902
City Slickers,6/7/1991,27000000,179033791,152033791
Immortals,11/10/2011,75000000,226904017,151904017
Cocktail,7/29/1988,20000000,171504781,151504781
The Living Daylights,6/29/1987,40000000,191185897,151185897
Wrath of the Titans,3/27/2012,150000000,301000000,151000000
Kill Bill: Vol. 1,10/10/2003,30000000,180949000,150949000
Garfield,6/10/2004,50000000,200804534,150804534
Get Smart,6/19/2008,80000000,230685453,150685453
Sweet Home Alabama,9/26/2002,30000000,180622424,150622424
The Pelican Brief,12/16/1993,45000000,195268056,150268056
Cheaper by the Dozen,12/24/2003,40000000,190212113,150212113
Eragon,12/14/2006,100000000,249288105,149288105
Ted 2,6/25/2015,68000000,217022588,149022588
Con Air,6/1/1997,75000000,224012234,149012234
Saw II,10/28/2005,4000000,152925093,148925093
The Prince of Egypt,12/15/1998,70000000,218613188,148613188
Everest,9/10/2015,55000000,203427584,148427584
Panic Room,3/29/2002,48000000,196397415,148397415
Scream 2,12/9/1997,24000000,172363301,148363301
DodgeBall: A True Underdog Story,6/18/2004,20000000,167722310,147722310
Turbo,7/11/2013,135000000,282570682,147570682
Cape Fear,11/15/1991,35000000,182300000,147300000
The Peanuts Movie,11/5/2015,99000000,246233113,147233113
Gone in Sixty Seconds,6/9/2000,90000000,237202299,147202299
Don't Breathe,8/25/2016,9900000,157100845,147200845
Love's Deadly Triangle: The Texas Cadet Murder,2/20/1997,14000000,161001698,147001698
Born on the Fourth of July,12/20/1989,14000000,161001698,147001698
Due Date,11/4/2010,65000000,211780824,146780824
No Country for Old Men,11/8/2007,25000000,171600000,146600000
The Bourne Legacy,8/8/2012,130000000,276572938,146572938
Entrapment,4/29/1999,66000000,212404396,146404396
英雄,12/19/2002,31000000,177394432,146394432
The Final Destination,8/26/2009,40000000,186167139,146167139
Cloverfield,1/15/2008,25000000,170764026,145764026
London Has Fallen,3/2/2016,60000000,205754447,145754447
Dracula Untold,10/1/2014,70000000,215529201,145529201
Lethal Weapon 4,7/10/1998,140000000,285444603,145444603
Unforgiven,8/7/1992,14000000,159157447,145157447
Inferno,10/13/2016,75000000,220021259,145021259
Knight and Day,6/15/2010,117000000,261930431,144930431
The Grand Budapest Hotel,2/26/2014,30000000,174600318,144600318
Eat Pray Love,8/12/2010,60000000,204594016,144594016
Lights Out,7/21/2016,4900000,148868835,143968835
Big Momma's House,5/31/2000,30000000,173959438,143959438
Fury,10/15/2014,68000000,211817906,143817906
City of Angels,4/10/1998,55000000,198685114,143685114
Hercules,7/23/2014,100000000,243400000,143400000
Bad Boys II,7/18/2003,130000000,273339556,143339556
Cloudy with a Chance of Meatballs,9/17/2009,100000000,242988466,142988466
G-Force,7/21/2009,150000000,292817841,142817841
The Girl with the Dragon Tattoo,12/14/2011,90000000,232617430,142617430
Eraser,6/21/1996,100000000,242295562,142295562
Gremlins,6/7/1984,11000000,153083102,142083102
Police Academy,3/22/1984,4500000,146198896,141698896
Stargate,10/27/1994,55000000,196567262,141567262
Elf,10/9/2003,32000000,173398518,141398518
The Polar Express,11/10/2004,165000000,305875730,140875730
Cool Runnings,9/30/1993,14000000,154864401,140864401
Vertical Limit,12/8/2000,75000000,215663859,140663859
Van Helsing,5/5/2004,160000000,300257475,140257475
西游记之大圣归来,7/10/2015,10000000,150000000,140000000
Outbreak,3/10/1995,50000000,189859560,139859560
Inside Man,3/23/2006,45000000,184376254,139376254
Twelve Monkeys,12/29/1995,29500000,168840000,139340000
American Graffiti,8/1/1973,777000,140000000,139223000
Charlie's Angels: Full Throttle,6/27/2003,120000000,259175788,139175788
Identity Thief,2/7/2013,35000000,173965010,138965010
Up in the Air,9/5/2009,25000000,163670000,138670000
22 Jump Street,6/5/2014,50000000,188441614,138441614
Animal House,7/27/1978,2700000,141000000,138300000
Driving Miss Daisy,12/13/1989,7500000,145793296,138293296
Lo imposible,9/9/2012,42000000,180274123,138274123
Braveheart,5/24/1995,72000000,210000000,138000000
Paranormal Activity 4,10/17/2012,5000000,142817992,137817992
Bee Movie,10/28/2007,150000000,287594577,137594577
The Equalizer,9/24/2014,55000000,192330738,137330738
Need for Speed,3/13/2014,66000000,203277636,137277636
He's Just Not That Into You,2/6/2009,40000000,177259441,137259441
Jumper,2/10/2008,85000000,222231186,137231186
Smurfs: The Lost Village,3/23/2017,60000000,197183546,137183546
In the Line of Fire,7/8/1993,40000000,176997168,136997168
Jackass Presents: Bad Grandpa,10/22/2013,15000000,151831537,136831537
Creed,11/25/2015,37000000,173567581,136567581
Superman II,12/4/1980,54000000,190458706,136458706
A.I. Artificial Intelligence,6/29/2001,100000000,235926552,135926552
Thunderball,12/16/1965,5500000,141195658,135695658
Vanilla Sky,12/10/2001,68000000,203388341,135388341
Alien: Covenant,5/9/2017,97000000,232380243,135380243
Hacksaw Ridge,10/7/2016,40000000,175302354,135302354
What Happens in Vegas,5/7/2008,35000000,170000000,135000000
Just Go with It,2/10/2011,80000000,214918407,134918407
Limitless,3/8/2011,27000000,161849455,134849455
Love Story,12/16/1970,2200000,136400000,134200000
Public Enemies,7/1/2009,80000000,214104620,134104620
It's Complicated,12/23/2009,85000000,219103655,134103655
In Time,10/27/2011,40000000,173930596,133930596
Free Willy,7/16/1993,20000000,153698625,133698625
Big,6/3/1988,18000000,151668774,133668774
劇場版ポケットモンスター ミュウツーの逆襲,7/18/1998,30000000,163644662,133644662
Scary Movie 4,4/13/2006,45000000,178262620,133262620
Patriot Games,6/4/1992,45000000,178051587,133051587
Bedtime Stories,12/24/2008,80000000,212874442,132874442
Romeo + Juliet,10/31/1996,14500000,147298761,132798761
Platoon,12/18/1986,6000000,138530565,132530565
Battle: Los Angeles,3/8/2011,70000000,202466756,132466756
Mr. Popper's Penguins,6/17/2011,55000000,187361754,132361754
Ben-Hur,12/26/1959,15000000,146900000,131900000
Mystic River,10/7/2003,25000000,156822020,131822020
Rocky Balboa,12/20/2006,24000000,155721132,131721132
John Wick: Chapter 2,2/8/2017,40000000,171539887,131539887
Mama,1/17/2013,15000000,146497771,131497771
Percy Jackson & the Olympians: The Lightning Thief,2/1/2010,95000000,226497209,131497209
The Color Purple,12/18/1985,15000000,146292009,131292009
Red Dragon,9/29/2002,78000000,209196298,131196298
Constantine,2/8/2005,100000000,230884728,130884728
Flight,11/2/2012,31000000,161772375,130772375
Legends of the Fall,12/16/1994,30000000,160638883,130638883
The Bucket List,12/25/2007,45000000,175372502,130372502
27 Dresses,1/10/2008,30000000,160259319,130259319
Chronicle,2/1/2012,15000000,145000000,130000000
Along Came Polly,1/16/2004,42000000,171963386,129963386
Dumb and Dumber To,11/12/2014,40000000,169837010,129837010
Alice Through the Looking Glass,5/25/2016,170000000,299370084,129370084
Saw IV,10/25/2007,10000000,139352633,129352633
Step Up 3D,8/4/2010,30000000,159291809,129291809
Beverly Hills Chihuahua,10/3/2008,20000000,149281606,129281606
Ride Along,1/7/2014,25000000,153997819,128997819
The Princess Diaries,8/3/2001,37000000,165335153,128335153
Lion,11/24/2016,12000000,140302754,128302754
The Girl on the Train,10/5/2016,45000000,173185859,128185859
Exodus: Gods and Kings,12/3/2014,140000000,268031828,128031828
Mr. Peabody & Sherman,2/7/2014,145000000,272912430,127912430
Step Up 2: The Streets,2/14/2008,23000000,150816700,127816700
Chocolat,12/14/2000,25000000,152500343,127500343
G.I. Joe: The Rise of Cobra,8/4/2009,175000000,302469017,127469017
Heat,12/15/1995,60000000,187436818,127436818
How to Lose a Guy in 10 Days,2/7/2003,50000000,177371441,127371441
The Horse Whisperer,5/14/1998,60000000,186883563,126883563
The Best Exotic Marigold Hotel,11/28/2011,10000000,136836156,126836156
P.S. I Love You,11/15/2007,30000000,156835339,126835339
Burn After Reading,9/5/2008,37000000,163720069,126720069
Moulin Rouge!,3/9/2001,52500000,179213434,126713434
Rambo III,5/24/1988,63000000,189015611,126015611
The Game Plan,9/28/2007,22000000,147880543,125880543
Beowulf,11/5/2007,70000000,195735876,125735876
Bridge of Spies,10/15/2015,40000000,165478348,125478348
Gulliver's Travels,12/25/2010,112000000,237382724,125382724
The Specialist,10/7/1994,45000000,170362582,125362582
Valkyrie,12/25/2008,75000000,200276000,125276000
A Christmas Carol,11/4/2009,200000000,325233863,125233863
The Exorcism of Emily Rose,9/9/2005,19000000,144216468,125216468
The Sum of All Fears,5/31/2002,68000000,193000000,125000000
Licence to Kill,7/7/1989,32000000,156167015,124167015
Never Say Never Again,10/7/1983,36000000,160000000,124000000
Legally Blonde,7/13/2001,18000000,141774679,123774679
Anchorman 2: The Legend Continues,12/18/2013,50000000,173649015,123649015
The X Files,6/19/1998,66000000,189198313,123198313
Safe House,2/9/2012,85000000,208076205,123076205
No Strings Attached,1/21/2011,25000000,147780440,122780440
RoboCop,1/30/2014,120000000,242688965,122688965
A View to a Kill,5/24/1985,30000000,152427960,122427960
Bad Boys,4/7/1995,19000000,141407024,122407024
Goldfinger,9/17/1964,2500000,124881062,122381062
Kill Bill: Vol. 2,4/16/2004,30000000,152159461,122159461
Scream 3,2/3/2000,40000000,161834276,121834276
Porky's,11/13/1981,4000000,125728258,121728258
Sausage Party,7/11/2016,19000000,140705322,121705322
Sleepers,10/18/1996,44000000,165615285,121615285
Yogi Bear,12/11/2010,80000000,201584141,121584141
Under Siege,10/8/1992,35000000,156563139,121563139
50 First Dates,2/13/2004,75000000,196482882,121482882
Mr. Deeds,6/28/2002,50000000,171269535,121269535
Midnight in Paris,5/11/2011,30000000,151119219,121119219
Superman Returns,6/28/2006,270000000,391081192,121081192
Hop,3/30/2011,63000000,183953723,120953723
葉問3,12/19/2015,36000000,156844753,120844753
Anger Management,4/11/2003,75000000,195745823,120745823
Johnny English,4/6/2003,40000000,160583018,120583018
Hannah Montana: The Movie,4/10/2009,35000000,155545279,120545279
